text,label_gt
ive attempted to do a very standard transfer and have tried 5 times at this point can you tell me what the issue is is the system down,35
can you provide a reason as to why my transfer did not work,35
i tried to transfer money and it did not work,35
can i do a bank transfer to put additional money in my account because i am out of money,65
im out of money can i add money with my bank,65
how do i go forth on transferring money into my account,65
i dont understand how to top up my account can you please explain the process,65
i dont understand the money transfer process,65
i need to transfer money into my account how do i go about doing this,65
what do i need to do to transfer money into my account,65
i dont know what to do should i transfer funds my account is out of money,65
can i add funds to the card directly from my bank account,65
how does tranferring money into my account work,65
i need to know how to transfer money into my bank account please help,65
i would like to transfer some money from my other bank account into this one,65
when i want to transfer money to my account how can i do that,65
i need to transfer funds into my account how can i do this,65
what are the steps i follow to transfer money into my account,65
how can i transfer funds from my bank to my top up account,65
i want to top my account by using a bank transfer how would that work,65
how to i transfer my funds into my account,65
how do i top up my card,65
how can i transfer money from an outside bank,65
how can i fund my topup account using my bank account,65
what methods can i use to add money to my account,65
i would like to use the bank transfer feature but i cant find it can you please give me the details,65
how can i perform a dual money transferring from one account to another,65
can you explain how to transfer money into my account for me,65
i need to bank account transfer from another account into this one what is the easiest way that can be done and what information do i need,65
how do i transfer money to my account,65
how do i send my account money through transfer,65
how do i do an international transfer,65
are there ways to transfer money into my account,65
i want to transfer from accounts in order to top up what are the steps necessary,65
how does a transfer work,65
i would like use the bank transfer but i dont understand the process can you please explain topping up,65
i want to use bank transfer for topping up my account how is it handled,65
i checked my account today and it said i was out of money how do i transfer money into my account,65
how can i transfer money to my account,65
i would like to transfer funds from one account to another,65
im trying to transfer money into my account,65
i would like to transfer money from my other bank account into this one,65
can i use a bank transfer to refill my account,65
what all is needed to verify the topup card,71
it wants me to verify the top up why,71
where can i find the topup verification code,71
why do i have to verify the topup that i started,71
can you give me information about verification code,71
what are the benefits to verifying the topup,71
how come the verification with the top up,71
can i verify a top up,71
reason i need to verify top up,71
why do you need code verification for my top up,71
where can i find the verification code on a topup card,71
how do i get my topup verification code,71
is it possible to verify a top up,71
is it normal to have to verify my topup or is something wrong,71
why does the topup need verification,71
why does topup need verifying,71
is it necessary to verify my top up,71
why am i to verify the topups,71
wheres the verification code for the topup card,71
how do i find the verification code for my topup card,71
why is it important to verify a topup card,71
why do i have to verify the topup,71
what is the verification code on a topup,71
i cant find the topup verification code,71
how do i go forth verifying my topup card,71
where do i find the topup verification code,71
how is the topup card verified,71
is there a verification code for the topup card,71
what is the importance of verifying the topup,71
help me find the topup cards verification code,71
i dont understand why it says i have to verify the topup,71
can i verify a topup and what card is used,71
where do i go to get the code to verify the top up card,71
the topup verification code is missing,71
how do i verify a topup,71
i cannot locate the verification code for my topup card please help me,71
how can i find the topup verification code,71
i need help finding the verification code for my topup card,71
is there a verification code for topups,71
what is the necessity of verifying the top up,71
would it be possible to get another card,39
how many cards can i have for one account,39
i want to order another crad,39
how can i get additional cards,39
is there a fee for extra cards,39
i need some spare physical cards,39
i would like to receive a few more physical cards,39
can i have a card after my first one,39
how would i go about getting a second card,39
id like to have another card,39
if i need more cards are there any fees,39
do you offer multiple cards for the same account,39
can i get a spare card for someone else to use,39
i need to get some more physical cards,39
would i be able to get another card for my account so i could give one to my daughter,39
what is the procedure for getting another card,39
can i have a second card,39
my daughter would like a card as well how can we make this happen,39
can i give a second card to my daughter,39
may i have another card,39
is there a fee for sending out more than one card,39
can i order extra cards,39
where can i get a second card,39
i was looking to buy another card today,39
i need a few more physical cards,39
can i have a second physical card for this account,39
can i purchase extra nonvirtual cards,39
am i allowed to give my daughter one of my cards to use,39
may i have a second card,39
can i have a card to my daughter,39
are there restrictions for ordering extra cards,39
how can i get a second card for my daughter,39
where do i request another card,39
am i able to get a second card,39
if you send me more cards are there any charges,39
when trying to get more than one card is there a extra amount that needs to be paid,39
is it possible to give a second card for this account to my daughter,39
my daughter needs a card can i give her one of mine thats linked to my account,39
my child needs a card how can i add them to the account i currently have,39
my daughter needs a card how do i add her,39
can i top up by cheque,58
how do i topup using cash,58
can i top up with a cheque,58
is it possible to top up with cash if so how do i do it,58
can you help me find top up by cash deposit,58
is there an option to top up a with cheque,58
need to deposit a cheque into my account,58
im looking for the cash deposit top up option but cant find it can you help me,58
how do i top up my account with a cash payment,58
id like to use cash to top up how do i find that option,58
where do i locate topping up with cash,58
how do i pay by check,58
can i add to my account balance with a cheque,58
what type of deposits do you accept into my account,58
can i top up using a cheque,58
can you topup a card with a cheque,58
i need to top up cash how do i do it,58
im looking for the option to top up by cheque,58
what locations can i top up with cash,58
i want to top up using cash where can i do that,58
is there a way to do top up with cash deposit,58
where are the options to top up with a cheque on my account,58
can i use cash to top up my account,58
how can i top up with cash,58
will you accept a cheque to top up my account,58
how can i top up with this cheque i got,58
what methods can i use to top up my account,58
is cash good to top up with,58
how come i cant find anywhere to load using cash,58
what can i pay with does cash work,58
how do i deposit cash into my account,58
why cant i top up with a cheque,58
can i send a cheque to do my top ups,58
can i top up my account with a cheque,58
i want to do a cash topup,58
i have a cheque here can i use it to top off my account,58
i want to topup using cash,58
how can i topup my card,58
can i submit a check or cash payment,58
do you accept checks,58
how do i receive my physical card,43
i want a card what is the procedure,43
what do you charge for physical cards,43
where can i get my card at,43
price of physical card,43
please how do i order a card,43
send me a physical card,43
i want to order a card where do you deliver to,43
can i request a physical card,43
is there a charge for physical cards,43
do you charge for physical cards,43
do you ship cards to where i live,43
for physical cards do you charge,43
i need to get an actual card so that i can use it for in person transactions how would i do this,43
will i get a real card,43
where can you deliver cards,43
where are cards delivered to,43
please tell me how to get a physical card,43
what is the charge for a physical card,43
is a nonelectronic card available as well,43
how much does it cost in fees to use your card,43
how can i get a physical card,43
can i get a physical card through this app,43
can i have a non virtual card,43
how do i get a physical card,43
what are the fees to get a physical card,43
where can my card be delivered,43
what will i be charged for a physical card,43
where do i order my card,43
what locations can a card be delivered to,43
where can i receive my card,43
where do you deliver cards by mail,43
how can i get a reallife card of my own,43
where will i find my card,43
if i want a physical card do i have to pay anything,43
where can cards be delivered,43
i need a physical card,43
what are the fees for a physical card,43
how do i get an actual card,43
can i get a real card,43
why is my disposable virtual card being denied,72
my disposable virtual card doesnt seem to work,72
my disposable virtual card is broken,72
my nonphysical card will not work,72
why did the disposable virtual card which i used to pay a gym subscription get denied,72
why is my virtual card is being declined,72
are there restrictions for my disposable card since it does not seem to be working,72
i cannot get my virtual card to work,72
i was at the store earlier and my virtual card didnt work whats the solution for this problem,72
my disposable virtual card will not work,72
i cannot use my disposable virtual card,72
can i make multiple online transactions with my virtual card,72
why was my virtual card declined when attempting to setup automatic billing,72
why doesnt my disposable virtual card work,72
why cant i use my virtual card for subscription services,72
why isnt my virtual card working,72
i cannot make transactions with my virtual card,72
for some reason the virtual card wont work for me,72
my disposable virtual card has been rejected by the merchant earlier today what should i do,72
how can i fix a problem where my virtual card is rejected,72
my virtual card isnt working what do i do,72
what do i do if my virtual card wont work,72
is there a trick to get the disposable virtual card to work,72
why cant i get my virtual card to work,72
my card is just not working at this time,72
my disposable card seems not to be working am i doing something wrong,72
my payments from my virtual card keep getting rejected,72
my disposable virtual card is not working when i try to use it at a point of sale transaction what do i do now,72
my transaction was just declined when i was using my disposable virtual card what can i do,72
my disposable virtual card is not working,72
how do i get my disposable virtual card to work,72
how come my disposable virtual card used to pay for a gym subscription got rejected,72
payments from my disposable virtual card dont work,72
my disposable virtual card was rejected by the merchant please help,72
my virtual card wont work,72
tell me why my virtual disposable card wont work,72
i need help getting the virtual card to work,72
i was trying to use my virtual card at a merchant and it was rejected how can i fix this,72
how do i make my virtual card work,72
virtual card is not working for me,72
i did not get the right amount of money when i used a different countrys currency,76
i took out money from a transaction machine and it exchanged the wrong dollar value amount from another currency,76
i made a withdraw from the atm this past holiday and it seems like a was charged too much if i would have known about these charges i wouldnt have made a withdraw,76
can you look to make sure the exchange rate is correct,76
exchange rate for my cash withdrawal is wrong,76
hello im on holiday and didnt bring any cash with me i need to withdrawal my home currency from one of your machines do you have any that will do this and is there a charge,76
why was the exchange rate wrong when i got cash,76
i attempted to get money using a foreign currency at an atm but the rate was highly inaccurate,76
why is the exchange rate wrong for my international withdrawal,76
a wrong exchange rate was applied to a transaction made abroad,76
the exchange rate you gave me for my cash withdrawal is wrong,76
is there a fee for exchanging cash,76
why is the exchange rate so exorbitant this should have been a much higher amount of cash for that to apply,76
why was the exchange rate different when i withdrew my cash,76
when i got cash my exchange rate was wrong,76
will there be additional costs of i make a withdrawal from a local atm of british pounds i need some cash to feel comfortable on the journey home,76
it seems i was overcharged when i used an atm while on vacation if i knew about your fees in advance i sure would have gone somewhere else,76
i checked the exchange rate when i withdrew cash but the actual rate that you applied was different,76
in receiving cash the wrong exchange rate was used for my transaction,76
can i make a withdraw if i am out of country from with out any fees at an atm,76
i took out a foreign currency and the exchange rate is wrong,76
i feel like too much money was taken during my currency exchange,76
there was an error in exchange rate for my cash withdrawal,76
i need the right foreign money at the right rate at atms when i go abroad,76
the conversion rate on the atm that i used with foreign currency was wrong,76
why is the exchange rate for a foreign atm different,76
my cash withdrawal charged me the wrong exchange rate,76
i withdrew some cash out of the atm over the holiday it seems that i was charged some outrageous fees i would not have done that had i been aware of these outrageous charges,76
the exchange rate for my withdrawal isnt correct and doesnt match the actual exchange rate,76
can you explain your exchange rate policy i dont think i received the correct amount of cash in my atm transaction,76
my ecchange rate was wrong for a cash transaction,76
i expected a higher exchange rate when i withdrew money can you tell me current exchange rates,76
the see the rate applied to my transaction was wrong at the atm,76
the rate of exchange isnt right for my cash withdrawal,76
i took out cash abroad and the exchange rate isnt correct,76
i used an atm in a foreign currency but the rate applied is wrong,76
how do you determine your exchange rates because one of yours was off when i got cash,76
i used the atm machine to get money out for holiday shopping and saw the outrageous charges why is that i would not have used the atm if i had known,76
the cash withdrawal exchange rate is not correct,76
is there a local atm that will provide british pounds i have no money for my homeward journey and do not feel comfortable waiting until i arrive in britain will a withdrawal involve extra charges,76
can i get a description of how to use a disposable virtual card,37
can i create a disposable virtual card,37
what can you tell me about getting a virtual disposable card,37
i would like to order a disposable virtual card how can i do this,37
how do vr cards work,37
what is a disposable virtual card,37
i would like a temporary virtual card,37
how do the disposable cards work,37
how do i use a disposable virtual card,37
wheres the best place to get a disposable virtual card,37
can you explain the disposable cards to me,37
is there anyway i can get a disposable virtual card,37
i just purchased a disposable virtual card am i able to use it for online purchases immediately,37
how secure is a disposable virtual card,37
what do i do to get a disposable virtual card,37
i want to get a disposable virtual card,37
can you explain disposable cards,37
how do i get a virtual card for one time use,37
may i get a disposable virtual card as well,37
can i get a single use virtual card,37
i would like to create a disposable virtual card how do i go about doing that,37
i have a disposable virtual card here so would you tell me what to do with it,37
how does a virtual card work,37
what is the process of obtaining a disposable virtual card,37
what does a disposable virtual card do,37
when can i order a disposable virtual card,37
is it possible to also get a disposable virtual card,37
how do i obtain a disposable virtual card,37
how would you use a disposable card,37
i need a disposable virtual card how do i get one,37
how do disposable cards work,37
is there a disposable virtual card i can order,37
where can i get a disposable virtual card,37
will i be able to get a disposable virtual card as well,37
hello i need to order a disposable virtual card where can i do that at,37
where do i request a disposable virtual card,37
can i get a throw away card,37
how many transactions can i make with a disposable card,37
what are disposable cards,37
whats the process for getting a disposable virtual card,37
the app denied my topped up,59
heyy i tried to top up with my card today but it failed i just got the couple days before but it has worked last time whats going on can you double check please,59
i have a top up that didnt go through why,59
so i tried topping up my card for the today unfortunately it failed a couple of days back i used it and it works fine can you double check and tell me whats going on,59
why did the app deny my top up,59
please tell me why my topup failed,59
my topup isnt working,59
i attempted to top up but the app denied it,59
what reason did my topup fail for,59
why didnt my topup go through,59
how can i check to see if my topup worked,59
my top up didnt work,59
my top up failed,59
why would my topup not go through,59
why caused my top up to not work,59
why did my top up not work,59
why was my topup unsuccessful,59
my funding to my card didnt go through,59
i need to know why my credit card was declined for top up what is the deal here and why did it not go through,59
i topped up but the app did not accept it,59
the app denied my topup,59
i think my top up did not work,59
my top up was denied in the app,59
can you tell me if my popup went through,59
can you check why i wasnt able to top up,59
how did my topup fail,59
my topup failed why,59
i tried to top up why was it denied,59
whats the deal my card was just denied for top up why is it not going through,59
i dont think my top up is working correctly,59
the app wont let me top up my account,59
im not sure why my top up request was denied,59
why cant i top up,59
my topup has failed,59
problems with top up,59
i really need money from my card today but my card is getting declined please help,59
how do i know if my top up was unsuccessful,59
im pretty sure my top up failed how do i fix this,59
why isnt top up working,59
can you tell me why my top up didnt work,59
i made a transfer a few hours ago from a uk banking account i do not yet see the transfer please check on this for me,5
the balance on my account didnt change when i transferred money,5
how long will it take for my transferred money to show up,5
why didnt my balance change after i transferred some money,5
when will my balance update after a transfer,5
how long does it take for an international transfer into my account,5
the amount of time that transfers usually take from a uk account is whati just completed a transfer and it is not showing up at all im wondering at this point if everything is actually okay,5
when will my transfer be available in my account,5
i didnt get the money i transferred,5
i just completed a bank transfer and the balance didnt update,5
i transferred some money but i think it has gotten lost somewhere,5
how long does a uk transfer take,5
hello i made a bank transfer couple hours ago from my uk account but it doesnt show up yet can you please check if everything is alright with it,5
i made a transfer and am still waiting,5
i made an out of country transfer and it hasnt went through yet,5
after the transfer the balance did not update,5
could you please check one of my transfer which i made few hours ago from my uk bank account as its not showing yet,5
i had cash transferred but the balance did not change,5
i cant see my latest bank transfer,5
my bank transfer is still not showing up in my account,5
i made a transfer and it doesnt show up in my account,5
i transferred some money but it is yet to arrive,5
why is my balance the same i processed a transfer,5
why dont i have my transfer,5
why isnt the transfer on my account showing up,5
the money i transferred does not show in the balance,5
i have completed a transfer but it is not showing up,5
i did a transfer to my account but it doesnt show up,5
how long until my transfer will be available to me,5
why doesnt it show that i did a balance transfer,5
i made a bank transfer a couple of hours ago from my uk account it hasnt appeared can you check to make sure it went through,5
my transfer is pending,5
hey i try to make a bank transfer from my uk account a few hours ago but it havent show up yet please check my account to make sure everything alright with it,5
where is my transfer from country,5
i made a bank transfer and my account balance did not show it,5
where is my money i transfered it and it isnt in my account,5
i need to know the time frame that is typical for a transfer from a uk account i just made a transfer and it doesnt appear i want to make sure everything is okay,5
why doesnt my balance reflect my transfer,5
my account balance has not gone up even though i just transferred money into it,5
when will i see my new balance after making my bank transfer,5
think someone has took money out with my card what shall i do,20
there is a withdrawal that isnt mind in the app,20
i just lost my wallet and i see that they are already withdrawing money from my account how can i stop this,20
i didnt get cash from an atm but the app says i did,20
my app shows some cash i didnt get,20
why is there a random withdrawal in my app,20
there is a suspicious cash withdraw on the account,20
i didnt get cash from an atm but according to the app a transaction was made when i didnt make it,20
the app said i withdrew cash at an atm and i didnt,20
my app says that i received cash from an atm and i didnt,20
how do i freeze my bank card as there has been a strange withdrawal,20
i see a cash withdrawal that i did not perform,20
i checked the app and saw an extra cash withdrawal that i didnt authorize,20
i have a strange cash withdrawal in my statement,20
theres a cash withdraw on my statement that i didnt make,20
i think someone is using my card to withdraw money someone stole my wallet what can i do it is urgent,20
i am seeing in the app a some cash withdrawal that its not mine,20
my account has a weird withdrawal,20
im unsure of a withdrawl in my statement,20
it looks like someone else withdrew cash from my account can you help,20
i think i see a withdraw i did not make,20
some cash is showing up in my app that i did not get,20
there is an unauthorized cash withdrawal from my account for 500 i definitely didnt make this withdrawal i need your help,20
the app is showing an atm withdrawl that i didnt make,20
there is a odd withdrawal on my account,20
i need to cancel my card that got stolen a little while ago someone has already taken some money out and i dont want them to take anymore can you please do that,20
how do i cancel my card there are charges on my account that i didnt make,20
there is an error the app says i made an atm withdrawal and i didnt,20
can anyone help me i lost my wallet and theyve started withdrawing from my account,20
what do i do if i notice a strange withdrawl in my statement,20
i dont recognise a cash withdrawal,20
help my wallet was stolen and someone is taking money out i need this money what can i do,20
there is a cash withdrawal transaction that i am unsure of,20
i didnt take out money from an atm but my app statement shows that i did how can i fix this,20
someone has stolen my card even though i have my card with me someone just made a 500 cash withdrawal please help as soon as possible,20
cash i didnt get shows in my app,20
there is a problem with my card somebody has removed money from my account in a town i havent been to can you please freeze my account immediately,20
there is an atm withdrawl in the app i dont recognize,20
a cash withdrawal is showing up that i didnt do,20
the app made a mistake and said i made a cash withdrawal,20
is there an exchange fee,31
whats your exchange rate,31
what are your currency exchange fees,31
where do i find the exchange rate,31
what is the base amount for crosscurrency exchanges,31
my work sends me all over the world can i get a discount for all the money i have to exchange,31
how much more do i have to pay to exchange currencies,31
is there a fee for exchanging currencies,31
how much does it cost to exchange currencies,31
whats the exchange charge,31
is there any discount for someone that exchanges currencies frequently,31
is there a fee to exchange foreign money,31
do i have to pay for exchanging currencies,31
does it cost extra to exchange currencies,31
is there a fee for exchanging foreign currencies,31
will i be charged a fee for exchanging foreign currencies,31
how much is a cross currency exchange and can i check to see if i have any discounts available,31
do you offer a discount on multiple currency exchanges,31
how much do i have to pay for the exchange fee,31
if i want to exchange currency will there be extras,31
if i need to exchange currency is there an extra fee,31
i was wondering if there were any discounts offered for frequent currency exchanges,31
would i be charged for exchanging currencies,31
what is the exchange fee,31
does it cost to exchange currencies with this card,31
how much you charge for exhcange,31
are there any extra hidden fees for exchanging currencies,31
when i travel what will it cost to switch for my currency,31
how much will i pay to exchange foreign currency,31
does it cost money for currency exchange services,31
are there extra charges for exchanging currency,31
i will need to exchange currencies frequently will i be able to get a discount,31
is there a charge for a foreign currency exchange,31
is there a discount for frequently exchanging currencies,31
what is the cost for an exchange fee,31
will it cost more money if my currency needs to be exchanged,31
i would like to exchange currencies but is there an extra charge to do so,31
does it cost anything for exchanges,31
can i exchange money from abroad without additional costs,31
does it cost to exchange currencies,31
is there a fee for using a european bank card to top up,57
are there any fees for adding money with an international card,57
i was charged when i used a us issued card why and what cards are free to use to add money,57
any hidden fees associated with the international card if money is added,57
will i get charged for topping off my card,57
are there charges for topping up us cards,57
are there fees for top ups,57
what are the charges for us cards with top up,57
is there an additional charge for topping up using a european card,57
in exchange for top ups will you take fees,57
i just topped off my card will i be charged for it,57
how much does it cost to top up by card,57
are there any fees if i use a european bank card for a top up,57
what are the topup fees,57
how much is the charge to top up my card,57
how much can i expect to pay to top up a us card,57
what fee is included if i top up by card,57
if i use a european bank card for top up do i get charged,57
will there be any extra fees for european bank card for top up,57
will i be charged if i use european bank card for top up,57
i want to use a european bank card for a top up must i pay,57
will i be charged for topping up by card,57
is there a fee for topping up,57
what do you charge for top ups,57
will it cost anything to top up a us card,57
does topping up my card have a fee,57
are there fees for adding money using an international card,57
when using a us card what is the cost for a top upoff,57
i need to use a european card for a top up what will the charge be,57
is it okay to use a bank card to top up,57
any fee for topping up,57
are there any fees for top ups,57
what are the fees of using an international card to add money,57
is there a charge or discount if i use a european bank in a top up,57
is their a fee for top ups,57
can i top up using an international card,57
what will happen if i want to add money using an international card will i run into any fees,57
are there any extra fees for adding money into the international card,57
what are the fees for top ups,57
what are the top up charges for us cards,57
could you please activate my card,0
i need to activate my card can you do that now,0
what do i need to do to activate my new card,0
tell me how to go about activating my new card,0
how can i activate my card so i can start using it,0
how long will it take to activate my new card,0
whats the right way to activate my card,0
i received my new card how is it activated,0
is there a way my new card can be renewed,0
how do i activate a card i received,0
why cant i activate my card,0
what is the process of card activation,0
what can i do after the card missing,0
i got my new card where do i go to activate it,0
would like to use my card and need to activate it first can you help me do this,0
i need help activating my new card,0
how to activate card,0
please activate my card,0
i tried activating my bill of fare and it didnt workplace,0
i just got my card and want to use it how do i activate my card,0
i have a new card and i want to activate it,0
assist me please with card activation,0
i need help with activating my card,0
how can i start using my card,0
activating my card,0
when will my card be activated,0
how can i activate my card,0
what are the steps in order to activate my new card,0
how do i go about activating my new card,0
what is the activation process on my new card,0
i would like to get help from someone with activating my card,0
what is the process for activating my card,0
how do i use my new card,0
i got my new card but i am not sure if it need s activated and how,0
what are the steps to activating a new card,0
i would like to activate my card to use now can you help me,0
how do i activate a new card,0
i just got this card i dont know how to activate it,0
i got my new card how do i activate it,0
what do i need to do to activate my card,0
i see some fees for cash withdraw,19
how come i was charged extra when i withdrew cash,19
why am i being charged when i withdraw cash,19
what is this charge on my account for a cash withdrawl,19
why are fees charged on cash withdrawals i went to withdraw some money earlier today after shopping theres a fee that wasnt there before,19
how come you charge for cash withdrawals i withdrew cash after buying groceries today and there seems to be a new fee,19
it looks like i was charged a withdrawal fee for going to my atm why is that because i havent been charged previously for doing so,19
do atm cash withdrawals carry a charge now theyve been free in the past but all of a sudden i have to pay to make atm withdrawals,19
why is there an extra charge for money that was withdrawn,19
why was i charged a fee for withdrawing cash,19
why did i get a fee,19
why did my cash get charged a fee that should not be there,19
why did i have to pay a fee when i got cash,19
hi i am calling about a recent transaction that has happened on my account i recently went to the atm and tried to make a withdrawal on my account i just happened to check my transaction slip and noticed a fee for my withdrawal how can i resolve this i didnt know fees were charged for this type of action,19
a fee was charged for my recent withdrawal,19
i got a fee for an atm withdrawal,19
what is the reason for this fee i got after a simple cash withdrawal,19
did you start charging for cash withdrawals i thought it was free so far but noticed suddendly there is a fee how much do i need to pay,19
is there a fee for withdrawing cash,19
ive notice i was charged for withdrawing cash can you explain why,19
why was my account charged for using an atm,19
why is there a charge on my account for taking out cash,19
an atm fee was attached to my recent withdrawal,19
i thought cash withdrawals didnt have a fee,19
why did i get charged a fee when i tried to obtain cash,19
while i was checking out in the grocery store i realized i needed cash so i requested some however i noticed there was a fee for this transaction why did i get charged a fee,19
using an atm caused me to incur an additional fee why,19
i was charged extra for a withdrawal,19
is there a limit on how much i can withdraw from my account without being charged,19
i thought cash withdrawals were free why have i been charged a fee also how much is this fee,19
more fees this time for withdrawing my own cash why are you robbing me,19
i have never been charged a fee for cash withdrawal before when did that change,19
i was charged for a cash withdrawal,19
why did you charge me for a cash withdrawal,19
i took cash and got charged a fee,19
was charged an atm fee despite it being a small withdrawal on the 1st day of the month i thought i was allowed 200 per month,19
i had a wrong fee charged at this atm,19
when i got cash im pretty sure there was a glitch that overcharged me,19
my account got charged for taking out cash why did this happen,19
why is there a fee for withdrawing,19
am i able to order a new card and have it sent to me in china,9
will you be able to send the new card to china,9
when my card expires what happens to my account,9
what do i do when my card expires,9
the expiration date on my card is coming up,9
my cards expiring what happens now,9
my card is about to expire what do i need to do,9
how long and how much does it cost for new card,9
what do i do if my card is expiring soon,9
how much does it cost to get a new card mine is almost expired how fast does it come,9
since my card is about to expire what do i do to get a new one,9
my card is about to expire and i need to know how much it costs and how long it takes to get a new one,9
when my card expires do you send a new card,9
what is the next step if my card is about to expire,9
once my card expires what should i do,9
i need a new card my current card is nearly expired,9
it appears my card expires next month can i order a new one,9
my card is about to expire how much does it cost to order a new one and how fast will i get it,9
what do i do when my card is about to expire,9
i will need to get a new card soon how do i order,9
going to need a new card what are the fees and time it takes,9
will i need to order a new card since mine expires next month,9
when my card expires will i get a new one mailed to me,9
do you have to order a new card before your current card expires,9
since my card is about to expire i need a new one,9
my card is very close to expiring when can i order a new one and how do i do so,9
i need to order a new card mine is about to expire and i need to know how much it will cost and how long until i receive it,9
how do i order a new card before it expires,9
can i receive a new card while i am in china,9
next month my card will expire do i need to order a new one,9
the expiration date of my card is approaching,9
how can i get a new card asap to replace an old soon to expire one,9
i need a new card since my old one is about to expire,9
my card is about to expire,9
my card is expiring shortly how much will it cost for a replacement and how soon can i get it,9
what would the price be for an expired card replacement and how long will it take me to get it,9
in china need new card,9
if my card is about to expire do i need to order a new one,9
my card is about to expire how do i get a new one,9
i need to know the cost and when i will receive a new card to replace an old one,9
is the top up feature available on the apple watch,2
can i use the system google pay for topups,2
my topup for google pay isnt working,2
can i add money with apple pay,2
can i use my apple watch to to top up,2
does apple pay give the option to top up,2
top up on my google pay isnt working,2
is it possible to top up with apple pay,2
do i have to setup apple pay to use it,2
can i use apple pay to top up,2
how can i top up my google pay,2
does google play have an app to top up,2
i received my american express card but i am having problems making it work with apple pay can you help me with this problem,2
is apple pay eligible for top up,2
why cant i use my american express with apple pay to top up my account,2
how do i add money with my apple watch,2
if i want to top up can i use apple pay,2
can i top up with apple pay,2
my american express is experiencing a problem with apple play with top up can you fix it,2
my top up is not working in apple pay,2
is apple pay a possible top up option,2
i dont know how to top up my google pay,2
can i top up from my apple watch,2
can i use my american express stored in apple pay to top up,2
is apple pay costly,2
how can i top up with google pay,2
i cant top up my account using my american express with apple pay,2
i got my american express in apple pay why is top up not working,2
i got my american express in apple bay but top up is not working,2
how do i top up can i use my apple watch,2
is it possible to use apple pay to put money in my account,2
my american express is in my apple pay and the top up is failing why,2
how can i topff my account using my apple watch,2
can google pay be used to make a topup,2
how do i get the top up feature on my apple watch working,2
how do i troubleshoot google pay top up,2
how do i top up with apple pay,2
why isnt my top up working using my saved american express in applepay,2
how do i use the top up app with my apple watch,2
google pay and top up i want it can i get it,2
what can i use to verify my identify,69
what do you need to verify my identity,69
i need to verify my identity but how do i do that,69
how can i verify my indentity,69
what is needed to prove my identity,69
what do you need for my identity check,69
how do you verify an identity,69
is there a specific type you need for identity verification,69
i got a message that i need to verify my identity what do i do,69
are there any documents needed for the identity check,69
what are the steps i need to take to verify my identity,69
what do i need to verify my identity,69
i need to verify my identity,69
i need some help with identity verification,69
whats the process for id verification,69
i would like to know how i can verify my identity,69
what kind of documents do i need for the identity check,69
let me know the steps for the identity checks,69
what should i do to verify my identity,69
what are the steps to verify my identity,69
how does my identity get verified,69
what things do i need to verify my identity,69
what steps do i take to verify my identity,69
can i verify my identity online,69
do the details of my profile have to match my documents,69
where do i verify my identity,69
when getting my id checked what are the steps involved,69
do i need anything for the identity check,69
which kind of documentation do i need for identity check,69
how do i go forth on verifying my identity,69
what can i do to verify my identity,69
what do you need so i can verify my identity,69
what do i need to show who i am,69
do i need any kind of documentation for the identity check,69
what will i need for identity verification,69
is there any way to verify who i am,69
is there any documentation needed for the identity check,69
what all am i required to show for the identity check,69
what do i do for the identity check,69
what do i need to do to verify my identity,69
i live in the us but want to get a card,24
are your cards available in europe,24
can i use your app if i am from the eu,24
what countries are supported,24
i live in the us can i still get a card,24
can i get a card outside the uk,24
im not in the uk can i still get a card,24
im not in the uk is it possible for me to still get a card,24
now that i live in the us how can i get a card,24
can i get one of your cards in the eu,24
can i get a card despite the fact im not in the uk,24
where do i need to live to get support,24
do you support the eu,24
how do i get a card if i am in the usa,24
please help me get a new card i reside in the united states,24
is it possible to get a card if im not in the uk,24
is my country supported,24
from what countries can i use this product,24
where can i find your locations,24
can i get a card even if i live outside the uk,24
i am from the eu can i sign up,24
i would like to receive and use the card in europe is that possible,24
what countries do you support,24
what countries are you currently in,24
what locations are you in,24
can you tell me what countries you operate in,24
i need a card but im in the us at the moment,24
what countries will my card be supported in,24
do you have a list of countries you operate in,24
in what countries do you do business,24
i dont live in the uk can i still get a card,24
where do you support,24
am i able to get a card in eu,24
what countries do you currently do business in,24
im not in the uk can i get a card,24
if im not in the uk can i still get a card,24
how many countries do you support,24
what countries do you do business in,24
what are the countries you operate in,24
can the card be mailed and used in europe,24
